organism;checkin;antibiotic;diameter 6h;diameter 8h;diameter 12h;diameter 18h;phenotypes
Enterobacter cloacae;82724;Meropenem;26;26;26;26;";AmpC hyperproduction"
Enterobacter cloacae;82724;Minocyclin;19;18;18;18;";wild-type"
Enterobacter cloacae;82724;Naladixic acid;21;23;20;19;";low level resistance"
Enterobacter cloacae;82724;Norfloxacin;27;28;28;28;";low level resistance"
Enterobacter cloacae;82724;Tetracycline;22;21;21;21;";wild-type"
Enterobacter cloacae;82724;Temocillin;19;20;18;18;";AmpC hyperproduction"
Enterobacter cloacae;82724;Tobramycin;18;19;19;19;";wild-type"
Enterobacter cloacae;82724;Piperacillin/Tazobactam;14;12;12;10;";AmpC hyperproduction"
Enterobacter cloacae;88688;Ciprofloxacin;6;6;6;6;";high level resistance"
Enterobacter cloacae;88688;Gentamicin;14;14;14;14;";multiple mechanisms"
Enterobacter cloacae;88688;Cefpodoxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;88688;Ceftriaxone;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;88688;Cefuroxime;7;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;88688;Cefepime;17;17;18;17;";AmpC hyperproduction"
Enterobacter cloacae;88688;Levofloxacin;9;6;6;6;";high level resistance"
Enterobacter cloacae;88688;Meropenem;22;23;20;19;";AmpC hyperproduction"
Enterobacter cloacae;88688;Minocyclin;13;12;12;11;";RND pump"
Enterobacter cloacae;88688;Naladixic acid;6;6;6;6;";high level resistance"
Enterobacter cloacae;88688;Norfloxacin;6;6;6;6;";high level resistance"
Enterobacter cloacae;88688;Tetracycline;6;6;6;6;";RND pump"
Enterobacter cloacae;88688;Temocillin;13;14;14;13;";AmpC hyperproduction"
Enterobacter cloacae;88688;Tobramycin;12;11;11;11;";multiple mechanisms"
Enterobacter cloacae;88688;Piperacillin/Tazobactam;9;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;251914;Ciprofloxacin;9;6;6;6;";high level resistance"
Enterobacter cloacae;251914;Gentamicin;13;13;13;9;";multiple mechanisms"
Enterobacter cloacae;251914;Cefpodoxime;6;6;6;6;";ESBL"
Enterobacter cloacae;251914;Ceftriaxone;9;9;6;6;";ESBL"
Enterobacter cloacae;251914;Cefuroxime;6;6;6;6;";ESBL"
Enterobacter cloacae;251914;Cefepime;17;17;17;17;";ESBL"
Enterobacter cloacae;251914;Levofloxacin;10;9;6;6;";high level resistance"
Enterobacter cloacae;251914;Meropenem;26;27;27;27;";ESBL"
Enterobacter cloacae;251914;Minocyclin;17;16;15;14;";wild-type"
Enterobacter cloacae;251914;Naladixic acid;6;6;6;6;";high level resistance"
Enterobacter cloacae;251914;Norfloxacin;6;6;6;6;";high level resistance"
Enterobacter cloacae;251914;Tetracycline;19;19;18;17;";wild-type"
Enterobacter cloacae;251914;Temocillin;19;21;18;17;";ESBL"
Enterobacter cloacae;251914;Tobramycin;16;16;16;16;";multiple mechanisms"
Enterobacter cloacae;251914;Piperacillin/Tazobactam;16;16;11;10;";ESBL"
Enterobacter cloacae;254032;Ciprofloxacin;22;23;23;23;";low level resistance"
Enterobacter cloacae;254032;Gentamicin;16;17;17;17;";multiple mechanisms"
Enterobacter cloacae;254032;Cefpodoxime;6;6;6;6;";ESBL"
Enterobacter cloacae;254032;Ceftriaxone;17;16;16;16;";ESBL"
Enterobacter cloacae;254032;Cefuroxime;6;6;6;6;";ESBL"
Enterobacter cloacae;254032;Cefepime;23;24;24;24;";ESBL"
Enterobacter cloacae;254032;Levofloxacin;21;21;22;22;";low level resistance"
Enterobacter cloacae;254032;Meropenem;27;27;27;27;";ESBL"
Enterobacter cloacae;254032;Minocyclin;20;19;19;18;";wild-type"
Enterobacter cloacae;254032;Naladixic acid;17;18;17;13;";low level resistance"
Enterobacter cloacae;254032;Norfloxacin;21;21;22;22;";low level resistance"
Enterobacter cloacae;254032;Tetracycline;24;24;23;20;";wild-type"
Enterobacter cloacae;254032;Temocillin;22;23;23;24;";ESBL"
Enterobacter cloacae;254032;Tobramycin;16;17;17;16;";multiple mechanisms"
Enterobacter cloacae;254032;Piperacillin/Tazobactam;21;22;22;22;";ESBL"
Enterobacter cloacae;254152;Ciprofloxacin;28;30;31;35;";wild-type"
Enterobacter cloacae;254152;Gentamicin;19;20;21;21;";wild-type"
Enterobacter cloacae;254152;Cefpodoxime;9;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;254152;Ceftriaxone;11;9;6;6;";AmpC hyperproduction"
Enterobacter cloacae;254152;Cefuroxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;254152;Cefepime;22;22;22;22;";AmpC hyperproduction"
Enterobacter cloacae;254152;Levofloxacin;28;30;31;31;";wild-type"
Enterobacter cloacae;254152;Meropenem;26;27;27;27;";AmpC hyperproduction"
Enterobacter cloacae;254152;Minocyclin;21;20;19;19;";wild-type"
Enterobacter cloacae;254152;Naladixic acid;22;23;23;23;";wild-type"
Enterobacter cloacae;254152;Norfloxacin;26;27;27;27;";wild-type"
Enterobacter cloacae;254152;Tetracycline;23;23;23;23;";wild-type"
Enterobacter cloacae;254152;Temocillin;18;19;18;17;";AmpC hyperproduction"
Enterobacter cloacae;254152;Tobramycin;19;19;20;20;";wild-type"
Enterobacter cloacae;254152;Piperacillin/Tazobactam;13;13;12;11;";AmpC hyperproduction"
Enterobacter cloacae;261827;Ciprofloxacin;18;19;20;18;";high level resistance"
Enterobacter cloacae;261827;Gentamicin;12;12;11;10;";multiple mechanisms"
Enterobacter cloacae;261827;Cefpodoxime;6;6;6;6;";ESBL"
Enterobacter cloacae;261827;Ceftriaxone;15;14;13;14;";ESBL"
Enterobacter cloacae;261827;Cefuroxime;6;6;6;6;";ESBL"
Enterobacter cloacae;261827;Cefepime;21;21;21;22;";ESBL"
Enterobacter cloacae;261827;Levofloxacin;17;17;17;16;";high level resistance"
Enterobacter cloacae;261827;Meropenem;28;29;29;29;";ESBL"
Enterobacter cloacae;261827;Minocyclin;19;18;17;16;";wild-type"
Enterobacter cloacae;261827;Naladixic acid;6;6;6;6;";high level resistance"
Enterobacter cloacae;261827;Norfloxacin;16;17;18;18;";high level resistance"
Enterobacter cloacae;261827;Tetracycline;12;10;6;6;";Efflux NOT tetB"
Enterobacter cloacae;261827;Temocillin;22;23;20;21;";ESBL"
Enterobacter cloacae;261827;Tobramycin;10;10;6;6;";multiple mechanisms"
Enterobacter cloacae;261827;Piperacillin/Tazobactam;22;22;23;20;";ESBL"
Enterobacter cloacae;201130563;Ciprofloxacin;12;11;9;9;";high level resistance"
Enterobacter cloacae;201130563;Gentamicin;21;22;23;23;";wild-type"
Enterobacter cloacae;201130563;Cefpodoxime;13;13;7;7;";AmpC hyperproduction"
Enterobacter cloacae;201130563;Ceftriaxone;23;23;24;25;";AmpC hyperproduction"
Enterobacter cloacae;201130563;Cefuroxime;12;11;7;7;";AmpC hyperproduction"
Enterobacter cloacae;201130563;Cefepime;23;25;27;27;";AmpC hyperproduction"
Enterobacter cloacae;201130563;Levofloxacin;11;11;10;9;";high level resistance"
Enterobacter cloacae;201130563;Meropenem;26;26;26;24;";AmpC hyperproduction"
Enterobacter cloacae;201130563;Minocyclin;17;16;15;12;";RND pump"
Enterobacter cloacae;201130563;Naladixic acid;6;6;6;6;";high level resistance"
Enterobacter cloacae;201130563;Norfloxacin;8;6;6;6;";high level resistance"
Enterobacter cloacae;201130563;Tetracycline;18;17;16;14;";RND pump"
Enterobacter cloacae;201130563;Temocillin;17;19;19;16;";AmpC hyperproduction"
Enterobacter cloacae;201130563;Tobramycin;22;22;23;23;";wild-type"
Enterobacter cloacae;201130563;Piperacillin/Tazobactam;19;20;21;21;";AmpC hyperproduction"
Enterobacter cloacae;201132373;Ciprofloxacin;26;29;29;30;";wild-type"
Enterobacter cloacae;201132373;Gentamicin;19;20;21;21;";wild-type"
Enterobacter cloacae;201132373;Cefpodoxime;7;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201132373;Ceftriaxone;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201132373;Cefuroxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201132373;Cefepime;17;16;16;16;";AmpC hyperproduction"
Enterobacter cloacae;201132373;Levofloxacin;25;28;28;29;";wild-type"
Enterobacter cloacae;201132373;Meropenem;13;13;11;11;";AmpC hyperproduction"
Enterobacter cloacae;201132373;Minocyclin;17;19;18;18;";wild-type"
Enterobacter cloacae;201132373;Naladixic acid;20;25;25;25;";wild-type"
Enterobacter cloacae;201132373;Norfloxacin;23;24;25;25;";wild-type"
Enterobacter cloacae;201132373;Tetracycline;20;22;22;21;";wild-type"
Enterobacter cloacae;201132373;Temocillin;13;13;13;13;";AmpC hyperproduction"
Enterobacter cloacae;201132373;Tobramycin;19;19;20;20;";wild-type"
Enterobacter cloacae;201132373;Piperacillin/Tazobactam;9;9;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201144657;Ciprofloxacin;23;24;24;24;";low level resistance"
Enterobacter cloacae;201144657;Gentamicin;6;6;6;6;";multiple mechanisms"
Enterobacter cloacae;201144657;Cefpodoxime;9;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201144657;Ceftriaxone;17;16;16;15;";AmpC hyperproduction"
Enterobacter cloacae;201144657;Cefuroxime;11;10;9;6;";AmpC hyperproduction"
Enterobacter cloacae;201144657;Cefepime;21;23;24;22;";AmpC hyperproduction"
Enterobacter cloacae;201144657;Levofloxacin;23;24;25;24;";low level resistance"
Enterobacter cloacae;201144657;Meropenem;29;30;30;30;";AmpC hyperproduction"
Enterobacter cloacae;201144657;Minocyclin;20;18;17;16;";wild-type"
Enterobacter cloacae;201144657;Naladixic acid;20;21;19;17;";low level resistance"
Enterobacter cloacae;201144657;Norfloxacin;22;23;24;24;";low level resistance"
Enterobacter cloacae;201144657;Tetracycline;22;22;22;21;";wild-type"
Enterobacter cloacae;201144657;Temocillin;19;21;22;20;";AmpC hyperproduction"
Enterobacter cloacae;201144657;Tobramycin;9;6;6;6;";multiple mechanisms"
Enterobacter cloacae;201144657;Piperacillin/Tazobactam;17;17;14;14;";AmpC hyperproduction"
Enterobacter cloacae;201164683;Ciprofloxacin;22;22;22;22;";low level resistance"
Enterobacter cloacae;201164683;Gentamicin;6;6;6;6;";multiple mechanisms"
Enterobacter cloacae;201164683;Cefpodoxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201164683;Ceftriaxone;16;13;11;10;";AmpC hyperproduction"
Enterobacter cloacae;201164683;Cefuroxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201164683;Cefepime;21;20;19;19;";AmpC hyperproduction"
Enterobacter cloacae;201164683;Levofloxacin;23;23;24;22;";low level resistance"
Enterobacter cloacae;201164683;Meropenem;28;30;30;30;";AmpC hyperproduction"
Enterobacter cloacae;201164683;Minocyclin;21;19;18;18;";wild-type"
Enterobacter cloacae;201164683;Naladixic acid;19;19;16;15;";low level resistance"
Enterobacter cloacae;201164683;Norfloxacin;21;22;23;23;";low level resistance"
Enterobacter cloacae;201164683;Tetracycline;23;23;23;23;";wild-type"
Enterobacter cloacae;201164683;Temocillin;20;22;20;20;";AmpC hyperproduction"
Enterobacter cloacae;201164683;Tobramycin;9;6;6;6;";multiple mechanisms"
Enterobacter cloacae;201164683;Piperacillin/Tazobactam;18;14;15;14;";AmpC hyperproduction"
Enterobacter cloacae;201165420;Ciprofloxacin;18;18;19;19;";high level resistance"
Enterobacter cloacae;201165420;Gentamicin;16;17;15;13;";multiple mechanisms"
Enterobacter cloacae;201165420;Cefpodoxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201165420;Ceftriaxone;20;19;18;16;";AmpC hyperproduction"
Enterobacter cloacae;201165420;Cefuroxime;14;11;8;7;";AmpC hyperproduction"
Enterobacter cloacae;201165420;Cefepime;24;26;26;26;";AmpC hyperproduction"
Enterobacter cloacae;201165420;Levofloxacin;18;18;18;15;";high level resistance"
Enterobacter cloacae;201165420;Meropenem;28;28;28;28;";AmpC hyperproduction"
Enterobacter cloacae;201165420;Minocyclin;21;20;19;18;";wild-type"
Enterobacter cloacae;201165420;Naladixic acid;7;6;6;6;";high level resistance"
Enterobacter cloacae;201165420;Norfloxacin;17;17;17;17;";high level resistance"
Enterobacter cloacae;201165420;Tetracycline;24;24;23;22;";wild-type"
Enterobacter cloacae;201165420;Temocillin;22;24;19;19;";AmpC hyperproduction"
Enterobacter cloacae;201165420;Tobramycin;17;16;14;12;";multiple mechanisms"
Enterobacter cloacae;201165420;Piperacillin/Tazobactam;22;23;23;23;";AmpC hyperproduction"
Enterobacter cloacae;201165843;Ciprofloxacin;6;6;6;6;";high level resistance"
Enterobacter cloacae;201165843;Gentamicin;6;6;6;6;";multiple mechanisms"
Enterobacter cloacae;201165843;Cefpodoxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201165843;Ceftriaxone;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201165843;Cefuroxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201165843;Cefepime;16;16;15;14;";AmpC hyperproduction"
Enterobacter cloacae;201165843;Levofloxacin;10;9;6;6;";high level resistance"
Enterobacter cloacae;201165843;Meropenem;23;24;22;22;";AmpC hyperproduction"
Enterobacter cloacae;201165843;Minocyclin;19;17;16;15;";wild-type"
Enterobacter cloacae;201165843;Naladixic acid;6;6;6;6;";high level resistance"
Enterobacter cloacae;201165843;Norfloxacin;6;6;6;6;";high level resistance"
Enterobacter cloacae;201165843;Tetracycline;20;20;19;18;";wild-type"
Enterobacter cloacae;201165843;Temocillin;13;13;9;7;";AmpC hyperproduction"
Enterobacter cloacae;201165843;Tobramycin;13;12;11;10;";multiple mechanisms"
Enterobacter cloacae;201165843;Piperacillin/Tazobactam;11;10;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201187109;Ciprofloxacin;12;11;11;11;";high level resistance"
Enterobacter cloacae;201187109;Gentamicin;21;21;23;23;";wild-type"
Enterobacter cloacae;201187109;Cefpodoxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201187109;Ceftriaxone;16;15;14;13;";AmpC hyperproduction"
Enterobacter cloacae;201187109;Cefuroxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201187109;Cefepime;22;24;25;26;";AmpC hyperproduction"
Enterobacter cloacae;201187109;Levofloxacin;13;12;12;12;";high level resistance"
Enterobacter cloacae;201187109;Meropenem;20;22;22;21;";AmpC hyperproduction"
Enterobacter cloacae;201187109;Minocyclin;16;19;19;18;";wild-type"
Enterobacter cloacae;201187109;Naladixic acid;6;6;6;6;";high level resistance"
Enterobacter cloacae;201187109;Norfloxacin;9;6;6;6;";high level resistance"
Enterobacter cloacae;201187109;Tetracycline;20;20;19;18;";wild-type"
Enterobacter cloacae;201187109;Temocillin;15;16;17;14;";AmpC hyperproduction"
Enterobacter cloacae;201187109;Tobramycin;20;20;21;21;";wild-type"
Enterobacter cloacae;201187109;Piperacillin/Tazobactam;18;18;19;19;";AmpC hyperproduction"
Enterobacter cloacae;201238331;Ciprofloxacin;29;30;31;31;";wild-type"
Enterobacter cloacae;201238331;Gentamicin;19;20;21;21;";wild-type"
Enterobacter cloacae;201238331;Cefpodoxime;20;21;21;20;";AmpC hyperproduction"
Enterobacter cloacae;201238331;Ceftriaxone;26;24;24;24;";AmpC hyperproduction"
Enterobacter cloacae;201238331;Cefuroxime;19;20;20;20;";AmpC hyperproduction"
Enterobacter cloacae;201238331;Cefepime;29;30;31;31;";AmpC hyperproduction"
Enterobacter cloacae;201238331;Levofloxacin;28;29;29;29;";wild-type"
Enterobacter cloacae;201238331;Meropenem;28;28;28;28;";AmpC hyperproduction"
Enterobacter cloacae;201238331;Minocyclin;18;18;17;17;";wild-type"
Enterobacter cloacae;201238331;Naladixic acid;22;23;22;21;";wild-type"
Enterobacter cloacae;201238331;Norfloxacin;27;28;28;28;";wild-type"
Enterobacter cloacae;201238331;Tetracycline;23;23;22;22;";wild-type"
Enterobacter cloacae;201238331;Temocillin;22;23;24;24;";AmpC hyperproduction"
Enterobacter cloacae;201238331;Tobramycin;19;19;20;20;";wild-type"
Enterobacter cloacae;201238331;Piperacillin/Tazobactam;21;22;23;23;";AmpC hyperproduction"
Enterobacter cloacae;201246729;Ciprofloxacin;30;33;35;36;";wild-type"
Enterobacter cloacae;201246729;Gentamicin;20;21;22;22;";wild-type"
Enterobacter cloacae;201246729;Cefpodoxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201246729;Ceftriaxone;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201246729;Cefuroxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201246729;Cefepime;22;22;22;21;";AmpC hyperproduction"
Enterobacter cloacae;201246729;Levofloxacin;29;31;32;33;";wild-type"
Enterobacter cloacae;201246729;Meropenem;27;27;27;27;";AmpC hyperproduction"
Enterobacter cloacae;201246729;Minocyclin;20;20;19;18;";wild-type"
Enterobacter cloacae;201246729;Naladixic acid;23;24;24;24;";wild-type"
Enterobacter cloacae;201246729;Norfloxacin;27;29;32;34;";wild-type"
Enterobacter cloacae;201246729;Tetracycline;23;23;22;22;";wild-type"
Enterobacter cloacae;201246729;Temocillin;16;17;15;15;";AmpC hyperproduction"
Enterobacter cloacae;201246729;Tobramycin;20;20;21;21;";wild-type"
Enterobacter cloacae;201246729;Piperacillin/Tazobactam;12;11;10;9;";AmpC hyperproduction"
Enterobacter cloacae;201246745;Ciprofloxacin;27;28;29;29;";low level resistance"
Enterobacter cloacae;201246745;Gentamicin;19;20;21;21;";wild-type"
Enterobacter cloacae;201246745;Cefpodoxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201246745;Ceftriaxone;7;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201246745;Cefuroxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201246745;Cefepime;23;24;25;25;";AmpC hyperproduction"
Enterobacter cloacae;201246745;Levofloxacin;26;27;28;30;";low level resistance"
Enterobacter cloacae;201246745;Meropenem;26;26;26;27;";AmpC hyperproduction"
Enterobacter cloacae;201246745;Minocyclin;20;19;18;17;";wild-type"
Enterobacter cloacae;201246745;Naladixic acid;22;22;16;16;";low level resistance"
Enterobacter cloacae;201246745;Norfloxacin;25;26;27;28;";low level resistance"
Enterobacter cloacae;201246745;Tetracycline;22;22;21;21;";wild-type"
Enterobacter cloacae;201246745;Temocillin;18;18;15;15;";AmpC hyperproduction"
Enterobacter cloacae;201246745;Tobramycin;19;19;20;20;";wild-type"
Enterobacter cloacae;201246745;Piperacillin/Tazobactam;15;14;14;14;";AmpC hyperproduction"
Enterobacter cloacae;201247087;Ciprofloxacin;26;27;28;29;";low level resistance"
Enterobacter cloacae;201247087;Gentamicin;19;20;21;21;";wild-type"
Enterobacter cloacae;201247087;Cefpodoxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201247087;Ceftriaxone;7;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201247087;Cefuroxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201247087;Cefepime;22;23;23;23;";AmpC hyperproduction"
Enterobacter cloacae;201247087;Levofloxacin;25;26;27;27;";low level resistance"
Enterobacter cloacae;201247087;Meropenem;26;26;26;26;";AmpC hyperproduction"
Enterobacter cloacae;201247087;Minocyclin;15;14;13;12;";wild-type"
Enterobacter cloacae;201247087;Naladixic acid;19;20;19;18;";low level resistance"
Enterobacter cloacae;201247087;Norfloxacin;23;24;24;24;";low level resistance"
Enterobacter cloacae;201247087;Tetracycline;20;19;19;17;";wild-type"
Enterobacter cloacae;201247087;Temocillin;18;18;18;16;";AmpC hyperproduction"
Enterobacter cloacae;201247087;Tobramycin;19;20;20;20;";wild-type"
Enterobacter cloacae;201247087;Piperacillin/Tazobactam;13;13;9;8;";AmpC hyperproduction"
Enterobacter cloacae;201247177;Ciprofloxacin;27;28;30;30;";wild-type"
Enterobacter cloacae;201247177;Gentamicin;19;20;21;21;";wild-type"
Enterobacter cloacae;201247177;Cefpodoxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201247177;Ceftriaxone;13;11;10;9;";AmpC hyperproduction"
Enterobacter cloacae;201247177;Cefuroxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201247177;Cefepime;26;26;27;27;";AmpC hyperproduction"
Enterobacter cloacae;201247177;Levofloxacin;26;26;27;28;";wild-type"
Enterobacter cloacae;201247177;Meropenem;27;27;27;27;";AmpC hyperproduction"
Enterobacter cloacae;201247177;Minocyclin;18;17;17;16;";wild-type"
Enterobacter cloacae;201247177;Naladixic acid;21;22;22;21;";wild-type"
Enterobacter cloacae;201247177;Norfloxacin;24;25;27;27;";wild-type"
Enterobacter cloacae;201247177;Tetracycline;23;22;21;20;";wild-type"
Enterobacter cloacae;201247177;Temocillin;17;18;17;14;";AmpC hyperproduction"
Enterobacter cloacae;201247177;Tobramycin;19;20;20;20;";wild-type"
Enterobacter cloacae;201247177;Piperacillin/Tazobactam;12;12;10;9;";AmpC hyperproduction"
Enterobacter cloacae;201247671;Ciprofloxacin;29;29;30;30;";wild-type"
Enterobacter cloacae;201247671;Gentamicin;18;19;20;20;";wild-type"
Enterobacter cloacae;201247671;Cefpodoxime;18;19;20;16;";AmpC hyperproduction"
Enterobacter cloacae;201247671;Ceftriaxone;24;26;26;27;";AmpC hyperproduction"
Enterobacter cloacae;201247671;Cefuroxime;18;19;19;19;";AmpC hyperproduction"
Enterobacter cloacae;201247671;Cefepime;28;29;30;30;";AmpC hyperproduction"
Enterobacter cloacae;201247671;Levofloxacin;26;28;29;29;";wild-type"
Enterobacter cloacae;201247671;Meropenem;28;29;29;29;";AmpC hyperproduction"
Enterobacter cloacae;201247671;Minocyclin;20;19;18;18;";wild-type"
Enterobacter cloacae;201247671;Naladixic acid;22;23;23;22;";wild-type"
Enterobacter cloacae;201247671;Norfloxacin;26;27;27;27;";wild-type"
Enterobacter cloacae;201247671;Tetracycline;23;23;22;22;";wild-type"
Enterobacter cloacae;201247671;Temocillin;23;24;24;24;";AmpC hyperproduction"
Enterobacter cloacae;201247671;Tobramycin;19;19;20;20;";wild-type"
Enterobacter cloacae;201247671;Piperacillin/Tazobactam;21;22;22;22;";AmpC hyperproduction"
Enterobacter cloacae;201247788;Ciprofloxacin;30;31;30;29;";wild-type"
Enterobacter cloacae;201247788;Gentamicin;18;20;20;21;";wild-type"
Enterobacter cloacae;201247788;Cefpodoxime;6;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;201247788;Ceftriaxone;13;12;12;11;";AmpC hyperproduction"
Enterobacter cloacae;201247788;Cefuroxime;6;6;6;6;";AmpC hyperproduction"
